,date,label_id,team,category,channel,platform,salesmethod,type,target_department,margin,orders,bids,sessions,registrations,margin_admin,margin_fixed_fee,margin_commission,ub
1709,2023-02-20,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1712.7862121712724,237.88697391267672,,,,,,,
1710,2023-02-21,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2420.1641965065346,336.1339161814631,,,,,,,
1711,2023-02-22,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1599.1243414174462,222.1006029746453,,,,,,,
1712,2023-02-23,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2825.0832150566966,392.3726687578745,,,,,,,
1713,2023-02-24,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1297.2048464971094,180.1673397912652,,,,,,,
1714,2023-02-25,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1491.7159599769193,207.18277221901656,,,,,,,
1715,2023-02-26,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2403.0007322728347,333.7501017045604,,,,,,,
1716,2023-02-27,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1712.7862121712724,237.88697391267672,,,,,,,
1717,2023-02-28,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2420.1641965065346,336.1339161814631,,,,,,,
1718,2023-02-01,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1557.021831367057,216.2530321343135,,,,,,,
1719,2023-02-02,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2750.70307376657,382.0420935786903,,,,,,,
1720,2023-02-03,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1263.0514172280336,175.423807948338,,,,,,,
1721,2023-02-04,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1452.4413491348478,201.72796515761775,,,,,,,
1722,2023-02-05,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2339.7333803470106,324.96296949264035,,,,,,,
1723,2023-02-06,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1667.6911580567255,231.62377195232298,,,,,,,
1724,2023-02-07,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2356.4449566901426,327.2840217625198,,,,,,,
1725,2023-02-08,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1557.021831367057,216.2530321343135,,,,,,,
1726,2023-02-09,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2750.70307376657,382.0420935786903,,,,,,,
1727,2023-02-10,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1263.0514172280336,175.423807948338,,,,,,,
1728,2023-02-11,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1452.4413491348478,201.72796515761775,,,,,,,
1729,2023-02-12,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2339.7333803470106,324.96296949264035,,,,,,,
1730,2023-02-13,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1667.6911580567255,231.62377195232298,,,,,,,
1731,2023-02-14,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2356.4449566901426,327.2840217625198,,,,,,,
1732,2023-02-15,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1557.021831367057,216.2530321343135,,,,,,,
1733,2023-02-16,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2750.70307376657,382.0420935786903,,,,,,,
1734,2023-02-17,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1263.0514172280336,175.423807948338,,,,,,,
1735,2023-02-18,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1452.4413491348478,201.72796515761775,,,,,,,
1736,2023-02-19,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2339.7333803470106,324.96296949264035,,,,,,,
1737,2023-02-20,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1667.6911580567255,231.62377195232298,,,,,,,
1738,2023-02-21,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2356.4449566901426,327.2840217625198,,,,,,,
1739,2023-02-22,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1557.021831367057,216.2530321343135,,,,,,,
1740,2023-02-23,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2750.70307376657,382.0420935786903,,,,,,,
1741,2023-02-24,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1263.0514172280336,175.423807948338,,,,,,,
1742,2023-02-25,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1452.4413491348478,201.72796515761775,,,,,,,
1743,2023-02-26,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2339.7333803470106,324.96296949264035,,,,,,,
1744,2023-02-27,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1667.6911580567255,231.62377195232298,,,,,,,
1745,2023-02-28,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2356.4449566901426,327.2840217625198,,,,,,,
1746,2023-02-01,1,Travel & Horeca,Holidays,,,,Target,Commercial,1720.3733787087824,238.94074704288644,,,,,,,
1747,2023-02-02,1,Travel & Horeca,Holidays,,,,Target,Commercial,3039.287083525058,422.1232060451469,,,,,,,
1748,2023-02-03,1,Travel & Horeca,Holidays,,,,Target,Commercial,1395.5617001411572,193.82801390849406,,,,,,,
1749,2023-02-04,1,Travel & Horeca,Holidays,,,,Target,Commercial,1604.8210634230982,222.89181436431917,,,,,,,
1750,2023-02-05,1,Travel & Horeca,Holidays,,,,Target,Commercial,2585.2014016342914,359.0557502269849,,,,,,,
1751,2023-02-06,1,Travel & Horeca,Holidays,,,,Target,Commercial,1842.6533362796838,255.92407448328942,,,,,,,
1752,2023-02-07,1,Travel & Horeca,Holidays,,,,Target,Commercial,2603.666236537564,361.62031063021726,,,,,,,
1753,2023-02-08,1,Travel & Horeca,Holidays,,,,Target,Commercial,1720.3733787087824,238.94074704288644,,,,,,,
1754,2023-02-09,1,Travel & Horeca,Holidays,,,,Target,Commercial,3039.287083525058,422.1232060451469,,,,,,,
1755,2023-02-10,1,Travel & Horeca,Holidays,,,,Target,Commercial,1395.5617001411572,193.82801390849406,,,,,,,
1756,2023-02-11,1,Travel & Horeca,Holidays,,,,Target,Commercial,1604.8210634230982,222.89181436431917,,,,,,,
1757,2023-02-12,1,Travel & Horeca,Holidays,,,,Target,Commercial,2585.2014016342914,359.0557502269849,,,,,,,
1758,2023-02-13,1,Travel & Horeca,Holidays,,,,Target,Commercial,1842.6533362796838,255.92407448328942,,,,,,,
1759,2023-02-14,1,Travel & Horeca,Holidays,,,,Target,Commercial,2603.666236537564,361.62031063021726,,,,,,,
1760,2023-02-15,1,Travel & Horeca,Holidays,,,,Target,Commercial,1720.3733787087824,238.94074704288644,,,,,,,
1761,2023-02-16,1,Travel & Horeca,Holidays,,,,Target,Commercial,3039.287083525058,422.1232060451469,,,,,,,
1762,2023-02-17,1,Travel & Horeca,Holidays,,,,Target,Commercial,1395.5617001411572,193.82801390849406,,,,,,,
1763,2023-02-18,1,Travel & Horeca,Holidays,,,,Target,Commercial,1604.8210634230982,222.89181436431917,,,,,,,
1764,2023-02-19,1,Travel & Horeca,Holidays,,,,Target,Commercial,2585.2014016342914,359.0557502269849,,,,,,,
1765,2023-02-20,1,Travel & Horeca,Holidays,,,,Target,Commercial,1842.6533362796838,255.92407448328942,,,,,,,
1766,2023-02-21,1,Travel & Horeca,Holidays,,,,Target,Commercial,2603.666236537564,361.62031063021726,,,,,,,
1767,2023-02-22,1,Travel & Horeca,Holidays,,,,Target,Commercial,1720.3733787087824,238.94074704288644,,,,,,,
1768,2023-02-23,1,Travel & Horeca,Holidays,,,,Target,Commercial,3039.287083525058,422.1232060451469,,,,,,,
1769,2023-02-24,1,Travel & Horeca,Holidays,,,,Target,Commercial,1395.5617001411572,193.82801390849406,,,,,,,
1770,2023-02-25,1,Travel & Horeca,Holidays,,,,Target,Commercial,1604.8210634230982,222.89181436431917,,,,,,,
1771,2023-02-26,1,Travel & Horeca,Holidays,,,,Target,Commercial,2585.2014016342914,359.0557502269849,,,,,,,
1772,2023-02-27,1,Travel & Horeca,Holidays,,,,Target,Commercial,1842.6533362796838,255.92407448328942,,,,,,,
1773,2023-02-28,1,Travel & Horeca,Holidays,,,,Target,Commercial,2603.666236537564,361.62031063021726,,,,,,,
1774,2023-02-01,1,Travel & Horeca,Hotels,,,,Target,Commercial,2901.7509025676236,403.0209586899477,,,,,,,
1775,2023-02-02,1,Travel & Horeca,Hotels,,,,Target,Commercial,5126.360444149748,711.9945061319095,,,,,,,
1776,2023-02-03,1,Travel & Horeca,Hotels,,,,Target,Commercial,2353.8915871930058,326.92938711013966,,,,,,,
1777,2023-02-04,1,Travel & Horeca,Hotels,,,,Target,Commercial,2706.8490055005614,375.95125076396687,,,,,,,
1778,2023-02-05,1,Travel & Horeca,Hotels,,,,Target,Commercial,4360.45488342867,605.6187338095375,,,,,,,
1779,2023-02-06,1,Travel & Horeca,Hotels,,,,Target,Commercial,3108.000302633094,431.66670869904084,,,,,,,
1780,2023-02-07,1,Travel & Horeca,Hotels,,,,Target,Commercial,4391.599489599306,609.9443735554592,,,,,,,
1781,2023-02-08,1,Travel & Horeca,Hotels,,,,Target,Commercial,2901.7509025676236,403.0209586899477,,,,,,,
1782,2023-02-09,1,Travel & Horeca,Hotels,,,,Target,Commercial,5126.360444149748,711.9945061319095,,,,,,,
1783,2023-02-10,1,Travel & Horeca,Hotels,,,,Target,Commercial,2353.8915871930058,326.92938711013966,,,,,,,
1784,2023-02-11,1,Travel & Horeca,Hotels,,,,Target,Commercial,2706.8490055005614,375.95125076396687,,,,,,,
1785,2023-02-12,1,Travel & Horeca,Hotels,,,,Target,Commercial,4360.45488342867,605.6187338095375,,,,,,,
1786,2023-02-13,1,Travel & Horeca,Hotels,,,,Target,Commercial,3108.000302633094,431.66670869904084,,,,,,,
1787,2023-02-14,1,Travel & Horeca,Hotels,,,,Target,Commercial,4391.599489599306,609.9443735554592,,,,,,,
1788,2023-02-15,1,Travel & Horeca,Hotels,,,,Target,Commercial,2901.7509025676236,403.0209586899477,,,,,,,
1789,2023-02-16,1,Travel & Horeca,Hotels,,,,Target,Commercial,5126.360444149748,711.9945061319095,,,,,,,
1790,2023-02-17,1,Travel & Horeca,Hotels,,,,Target,Commercial,2353.8915871930058,326.92938711013966,,,,,,,
1791,2023-02-18,1,Travel & Horeca,Hotels,,,,Target,Commercial,2706.8490055005614,375.95125076396687,,,,,,,
1792,2023-02-19,1,Travel & Horeca,Hotels,,,,Target,Commercial,4360.45488342867,605.6187338095375,,,,,,,
1793,2023-02-20,1,Travel & Horeca,Hotels,,,,Target,Commercial,3108.000302633094,431.66670869904084,,,,,,,
1794,2023-02-21,1,Travel & Horeca,Hotels,,,,Target,Commercial,4391.599489599306,609.9443735554592,,,,,,,
1795,2023-02-22,1,Travel & Horeca,Hotels,,,,Target,Commercial,2901.7509025676236,403.0209586899477,,,,,,,
1796,2023-02-23,1,Travel & Horeca,Hotels,,,,Target,Commercial,5126.360444149748,711.9945061319095,,,,,,,
1797,2023-02-24,1,Travel & Horeca,Hotels,,,,Target,Commercial,2353.8915871930058,326.92938711013966,,,,,,,
1798,2023-02-25,1,Travel & Horeca,Hotels,,,,Target,Commercial,2706.8490055005614,375.95125076396687,,,,,,,
1799,2023-02-26,1,Travel & Horeca,Hotels,,,,Target,Commercial,4360.45488342867,605.6187338095375,,,,,,,
1800,2023-02-27,1,Travel & Horeca,Hotels,,,,Target,Commercial,3108.000302633094,431.66670869904084,,,,,,,
1801,2023-02-28,1,Travel & Horeca,Hotels,,,,Target,Commercial,4391.599489599306,609.9443735554592,,,,,,,
1802,2023-03-01,1,Leisure & Entertainment,Day out,,,,Target,Commercial,5700.059526548994,791.6749342429158,,,,,,,
1803,2023-03-02,1,Leisure & Entertainment,Day out,,,,Target,Commercial,10069.975220941182,1398.6076695751642,,,,,,,
1804,2023-03-03,1,Leisure & Entertainment,Day out,,,,Target,Commercial,4623.871109739517,642.2043207971551,,,,,,,
1805,2023-03-04,1,Leisure & Entertainment,Day out,,,,Target,Commercial,5317.203639733701,738.5005055185695,,,,,,,
1806,2023-03-05,1,Leisure & Entertainment,Day out,,,,Target,Commercial,8565.467275768482,1189.6482327456224,,,,,,,
1807,2023-03-06,1,Leisure & Entertainment,Day out,,,,Target,Commercial,6105.205900983784,847.9452640255255,,,,,,,
1808,2023-03-07,1,Leisure & Entertainment,Day out,,,,Target,Commercial,8626.646238079293,1198.145310844346,,,,,,,
1809,2023-03-08,1,Leisure & Entertainment,Day out,,,,Target,Commercial,5700.059526548994,791.6749342429158,,,,,,,
1810,2023-03-09,1,Leisure & Entertainment,Day out,,,,Target,Commercial,10069.975220941182,1398.6076695751642,,,,,,,
1811,2023-03-10,1,Leisure & Entertainment,Day out,,,,Target,Commercial,4623.871109739517,642.2043207971551,,,,,,,
1812,2023-03-11,1,Leisure & Entertainment,Day out,,,,Target,Commercial,5317.203639733701,738.5005055185695,,,,,,,
1813,2023-03-12,1,Leisure & Entertainment,Day out,,,,Target,Commercial,8565.467275768482,1189.6482327456224,,,,,,,
1814,2023-03-13,1,Leisure & Entertainment,Day out,,,,Target,Commercial,6105.205900983784,847.9452640255255,,,,,,,
1815,2023-03-14,1,Leisure & Entertainment,Day out,,,,Target,Commercial,8626.646238079293,1198.145310844346,,,,,,,
1816,2023-03-15,1,Leisure & Entertainment,Day out,,,,Target,Commercial,5700.059526548994,791.6749342429158,,,,,,,
1817,2023-03-16,1,Leisure & Entertainment,Day out,,,,Target,Commercial,10069.975220941182,1398.6076695751642,,,,,,,
1818,2023-03-17,1,Leisure & Entertainment,Day out,,,,Target,Commercial,4623.871109739517,642.2043207971551,,,,,,,
1819,2023-03-18,1,Leisure & Entertainment,Day out,,,,Target,Commercial,5317.203639733701,738.5005055185695,,,,,,,
1820,2023-03-19,1,Leisure & Entertainment,Day out,,,,Target,Commercial,8565.467275768482,1189.6482327456224,,,,,,,
1821,2023-03-20,1,Leisure & Entertainment,Day out,,,,Target,Commercial,6105.205900983784,847.9452640255255,,,,,,,
1822,2023-03-21,1,Leisure & Entertainment,Day out,,,,Target,Commercial,8626.646238079293,1198.145310844346,,,,,,,
1823,2023-03-22,1,Leisure & Entertainment,Day out,,,,Target,Commercial,5700.059526548994,791.6749342429158,,,,,,,
1824,2023-03-23,1,Leisure & Entertainment,Day out,,,,Target,Commercial,10069.975220941182,1398.6076695751642,,,,,,,
1825,2023-03-24,1,Leisure & Entertainment,Day out,,,,Target,Commercial,4623.871109739517,642.2043207971551,,,,,,,
1826,2023-03-25,1,Leisure & Entertainment,Day out,,,,Target,Commercial,5317.203639733701,738.5005055185695,,,,,,,
1827,2023-03-26,1,Leisure & Entertainment,Day out,,,,Target,Commercial,8565.467275768482,1189.6482327456224,,,,,,,
1828,2023-03-27,1,Leisure & Entertainment,Day out,,,,Target,Commercial,6105.205900983784,847.9452640255255,,,,,,,
1829,2023-03-28,1,Leisure & Entertainment,Day out,,,,Target,Commercial,8626.646238079293,1198.145310844346,,,,,,,
1830,2023-03-29,1,Leisure & Entertainment,Day out,,,,Target,Commercial,5700.059526548994,791.6749342429158,,,,,,,
1831,2023-03-30,1,Leisure & Entertainment,Day out,,,,Target,Commercial,10069.975220941182,1398.6076695751642,,,,,,,
1832,2023-03-31,1,Leisure & Entertainment,Day out,,,,Target,Commercial,4623.871109739517,642.2043207971551,,,,,,,
1833,2023-03-01,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2805.39896204714,389.6387447287694,,,,,,,
1834,2023-03-02,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4956.140879071219,688.3528998710027,,,,,,,
1835,2023-03-03,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2275.7311834174056,316.07377547463966,,,,,,,
1836,2023-03-04,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2616.9687355762358,363.46787994114385,,,,,,,
1837,2023-03-05,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4215.667028206973,585.5093094731907,,,,,,,
1838,2023-03-06,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,3004.7999004097355,417.33331950135215,,,,,,,
1839,2023-03-07,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4245.7774852235125,589.6913173921545,,,,,,,
1840,2023-03-08,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2805.39896204714,389.6387447287694,,,,,,,
1841,2023-03-09,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4956.140879071219,688.3528998710027,,,,,,,
1842,2023-03-10,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2275.7311834174056,316.07377547463966,,,,,,,
1843,2023-03-11,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2616.9687355762358,363.46787994114385,,,,,,,
1844,2023-03-12,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4215.667028206973,585.5093094731907,,,,,,,
1845,2023-03-13,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,3004.7999004097355,417.33331950135215,,,,,,,
1846,2023-03-14,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4245.7774852235125,589.6913173921545,,,,,,,
1847,2023-03-15,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2805.39896204714,389.6387447287694,,,,,,,
1848,2023-03-16,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4956.140879071219,688.3528998710027,,,,,,,
1849,2023-03-17,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2275.7311834174056,316.07377547463966,,,,,,,
1850,2023-03-18,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2616.9687355762358,363.46787994114385,,,,,,,
1851,2023-03-19,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4215.667028206973,585.5093094731907,,,,,,,
1852,2023-03-20,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,3004.7999004097355,417.33331950135215,,,,,,,
1853,2023-03-21,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4245.7774852235125,589.6913173921545,,,,,,,
1854,2023-03-22,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2805.39896204714,389.6387447287694,,,,,,,
1855,2023-03-23,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4956.140879071219,688.3528998710027,,,,,,,
1856,2023-03-24,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2275.7311834174056,316.07377547463966,,,,,,,
1857,2023-03-25,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2616.9687355762358,363.46787994114385,,,,,,,
1858,2023-03-26,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4215.667028206973,585.5093094731907,,,,,,,
1859,2023-03-27,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,3004.7999004097355,417.33331950135215,,,,,,,
1860,2023-03-28,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4245.7774852235125,589.6913173921545,,,,,,,
1861,2023-03-29,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2805.39896204714,389.6387447287694,,,,,,,
1862,2023-03-30,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,4956.140879071219,688.3528998710027,,,,,,,
1863,2023-03-31,1,Leisure & Entertainment,Beauty,,,,Target,Commercial,2275.7311834174056,316.07377547463966,,,,,,,
1864,2023-03-01,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1659.7229758901087,230.5170799847373,,,,,,,
1865,2023-03-02,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2932.139421175306,407.24158627434804,,,,,,,
1866,2023-03-03,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1346.362276155996,186.99476057722165,,,,,,,
1867,2023-03-04,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1548.244366089197,215.0339397346107,,,,,,,
1868,2023-03-05,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2494.06217086207,346.3975237308431,,,,,,,
1869,2023-03-06,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1777.692050268374,246.90167364838527,,,,,,,
1870,2023-03-07,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2511.8760426147123,348.8716725853767,,,,,,,
1871,2023-03-08,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1659.7229758901087,230.5170799847373,,,,,,,
1872,2023-03-09,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2932.139421175306,407.24158627434804,,,,,,,
1873,2023-03-10,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1346.362276155996,186.99476057722165,,,,,,,
1874,2023-03-11,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1548.244366089197,215.0339397346107,,,,,,,
1875,2023-03-12,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2494.06217086207,346.3975237308431,,,,,,,
1876,2023-03-13,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1777.692050268374,246.90167364838527,,,,,,,
1877,2023-03-14,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2511.8760426147123,348.8716725853767,,,,,,,
1878,2023-03-15,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1659.7229758901087,230.5170799847373,,,,,,,
1879,2023-03-16,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2932.139421175306,407.24158627434804,,,,,,,
1880,2023-03-17,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1346.362276155996,186.99476057722165,,,,,,,
1881,2023-03-18,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1548.244366089197,215.0339397346107,,,,,,,
1882,2023-03-19,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2494.06217086207,346.3975237308431,,,,,,,
1883,2023-03-20,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1777.692050268374,246.90167364838527,,,,,,,
1884,2023-03-21,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2511.8760426147123,348.8716725853767,,,,,,,
1885,2023-03-22,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1659.7229758901087,230.5170799847373,,,,,,,
1886,2023-03-23,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2932.139421175306,407.24158627434804,,,,,,,
1887,2023-03-24,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1346.362276155996,186.99476057722165,,,,,,,
1888,2023-03-25,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1548.244366089197,215.0339397346107,,,,,,,
1889,2023-03-26,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2494.06217086207,346.3975237308431,,,,,,,
1890,2023-03-27,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1777.692050268374,246.90167364838527,,,,,,,
1891,2023-03-28,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2511.8760426147123,348.8716725853767,,,,,,,
1892,2023-03-29,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1659.7229758901087,230.5170799847373,,,,,,,
1893,2023-03-30,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,2932.139421175306,407.24158627434804,,,,,,,
1894,2023-03-31,1,Leisure & Entertainment,Night Out,,,,Target,Commercial,1346.362276155996,186.99476057722165,,,,,,,
1895,2023-03-01,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2049.3964645255005,284.63839785076397,,,,,,,
1896,2023-03-02,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3620.553701155961,502.8546807161057,,,,,,,
1897,2023-03-03,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1662.4642357829803,230.89781052541392,,,,,,,
1898,2023-03-04,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1911.7446562930566,265.5200911518134,,,,,,,
1899,2023-03-05,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3079.6236899295327,427.72551249021285,,,,,,,
1900,2023-03-06,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2195.0625831887696,304.86980322066245,,,,,,,
1901,2023-03-07,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3101.61994250885,430.78054757067355,,,,,,,
1902,2023-03-08,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2049.3964645255005,284.63839785076397,,,,,,,
1903,2023-03-09,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3620.553701155961,502.8546807161057,,,,,,,
1904,2023-03-10,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1662.4642357829803,230.89781052541392,,,,,,,
1905,2023-03-11,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1911.7446562930566,265.5200911518134,,,,,,,
1906,2023-03-12,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3079.6236899295327,427.72551249021285,,,,,,,
1907,2023-03-13,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2195.0625831887696,304.86980322066245,,,,,,,
1908,2023-03-14,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3101.61994250885,430.78054757067355,,,,,,,
1909,2023-03-15,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2049.3964645255005,284.63839785076397,,,,,,,
1910,2023-03-16,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3620.553701155961,502.8546807161057,,,,,,,
1911,2023-03-17,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1662.4642357829803,230.89781052541392,,,,,,,
1912,2023-03-18,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1911.7446562930566,265.5200911518134,,,,,,,
1913,2023-03-19,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3079.6236899295327,427.72551249021285,,,,,,,
1914,2023-03-20,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2195.0625831887696,304.86980322066245,,,,,,,
1915,2023-03-21,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3101.61994250885,430.78054757067355,,,,,,,
1916,2023-03-22,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2049.3964645255005,284.63839785076397,,,,,,,
1917,2023-03-23,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3620.553701155961,502.8546807161057,,,,,,,
1918,2023-03-24,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1662.4642357829803,230.89781052541392,,,,,,,
1919,2023-03-25,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1911.7446562930566,265.5200911518134,,,,,,,
1920,2023-03-26,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3079.6236899295327,427.72551249021285,,,,,,,
1921,2023-03-27,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2195.0625831887696,304.86980322066245,,,,,,,
1922,2023-03-28,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3101.61994250885,430.78054757067355,,,,,,,
1923,2023-03-29,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,2049.3964645255005,284.63839785076397,,,,,,,
1924,2023-03-30,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,3620.553701155961,502.8546807161057,,,,,,,
1925,2023-03-31,1,Travel & Horeca,Food & Drinks,,,,Target,Commercial,1662.4642357829803,230.89781052541392,,,,,,,
1926,2023-03-01,1,Travel & Horeca,Holidays,,,,Target,Commercial,1877.3022540303707,260.7364241708848,,,,,,,
1927,2023-03-02,1,Travel & Horeca,Holidays,,,,Target,Commercial,3316.5245191304534,460.6284054347852,,,,,,,
1928,2023-03-03,1,Travel & Horeca,Holidays,,,,Target,Commercial,1522.8619308674681,211.50860150937058,,,,,,,
1929,2023-03-04,1,Travel & Horeca,Holidays,,,,Target,Commercial,1751.2094972899347,243.2235412902687,,,,,,,
1930,2023-03-05,1,Travel & Horeca,Holidays,,,,Target,Commercial,2821.0180873951153,391.808067693766,,,,,,,
1931,2023-03-06,1,Travel & Horeca,Holidays,,,,Target,Commercial,2010.7363345686745,279.2689353567603,,,,,,,
1932,2023-03-07,1,Travel & Horeca,Holidays,,,,Target,Commercial,2841.1672460680006,394.60656195388896,,,,,,,
